customer_id,sex,customer_age,tenure,age_group,tenure_group,total_baskets,total_items,avg_basket_size,distinct_products,last_basket_date,days_since_last_basket
25484081,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24947531,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25531821,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25564679,KVKKTALEPSILINDI,24.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25564273,MALE,18.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24955917,FEMALE,29.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25556489,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25188569,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25562565,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25486377,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25269576,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25180606,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25090387,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24961125,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25422831,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25561043,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25167765,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25566278,MALE,65.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
25032707,MALE,42.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25484417,MALE,35.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25528657,FEMALE,23.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25505095,FEMALE,24.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25426524,FEMALE,22.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24971835,MALE,29.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24962847,FEMALE,22.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25058147,MALE,38.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25194659,FEMALE,45.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
25447807,MALE,55.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24942897,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25517149,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25566975,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25007395,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25000104,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25183851,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25315409,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25556223,MALE,30.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25527901,FEMALE,26.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25587877,MALE,33.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25203927,FEMALE,22.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25031839,MALE,51.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
25032875,MALE,39.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24903809,FEMALE,37.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25021647,FEMALE,27.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25184313,FEMALE,32.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25009215,MALE,36.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24986983,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25154843,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25228637,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25550609,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25567283,MALE,61.0,16,45+,mittel,1.0,2.0,2.0,1.0,2019-06-11,1664.0
25524681,FEMALE,26.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25442459,MALE,26.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25507503,MALE,28.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25198957,MALE,20.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25434521,MALE,27.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25190739,MALE,35.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24889557,MALE,27.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25336283,MALE,26.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25385689,MALE,22.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25553157,MALE,28.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25159771,MALE,23.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25146303,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25010203,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24917263,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25504801,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24957611,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24949057,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24941021,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25220615,MALE,48.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24972955,FEMALE,24.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24918887,FEMALE,23.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24952305,MALE,35.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25016873,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25166939,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25214680,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25492845,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25381027,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25478971,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25010055,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25257715,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24953215,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25483717,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25373733,FEMALE,21.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24982629,FEMALE,32.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25496457,FEMALE,24.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25091367,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24940957,MALE,41.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25566793,MALE,27.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25112353,MALE,36.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25484291,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25546255,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25449613,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25224241,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25245591,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25310831,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24952501,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25204515,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25234251,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25545558,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25532101,FEMALE,38.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25485173,MALE,24.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25496233,MALE,27.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25552149,MALE,41.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25051061,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25157643,MALE,30.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25479349,MALE,23.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24922429,MALE,45.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
25004091,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24900393,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25544771,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25260095,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25353097,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25029543,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25269505,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25595955,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25301101,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25489380,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25312497,MALE,23.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25027793,FEMALE,31.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25473623,MALE,25.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25150013,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24902899,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25028913,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25457187,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25056829,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25039847,MALE,41.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25018199,FEMALE,43.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25501693,MALE,42.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24995453,MALE,50.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24937269,FEMALE,29.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25207497,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25005183,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25085655,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25397169,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25455787,MALE,27.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25535139,FEMALE,25.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24967341,MALE,43.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25453757,FEMALE,46.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
25084857,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25565537,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25286121,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25555593,FEMALE,36.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25514951,FEMALE,29.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25289355,FEMALE,37.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25597621,FEMALE,38.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24905377,MALE,35.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25247481,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24978935,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24971550,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25606175,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25434031,MALE,42.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25523295,MALE,42.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24956911,MALE,43.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25238073,MALE,24.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24970141,MALE,23.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25048863,FEMALE,34.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25528923,FEMALE,24.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25235357,FEMALE,28.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25599329,MALE,43.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24895057,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24946159,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24998477,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24941686,MALE,23.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24973361,MALE,52.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
25507811,FEMALE,27.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25267669,MALE,40.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25272541,MALE,47.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
25573653,FEMALE,22.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25538681,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25588311,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25570363,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25383645,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25520775,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25265709,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25433401,MALE,23.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25505389,FEMALE,59.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
25491753,MALE,27.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25043627,FEMALE,28.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25467939,FEMALE,50.0,16,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
25425743,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25348435,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24940167,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24898601,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25090246,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25528879,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25593981,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25252983,MALE,122.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25261047,FEMALE,33.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
25355309,MALE,18.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25442165,MALE,23.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25034121,MALE,36.0,16,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
25263231,MALE,25.0,16,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24989685,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25269231,MALE,5.0,16,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
25232627,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25003549,MALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
25211291,FEMALE,123.0,16,,mittel,0.0,0.0,0.0,0.0,,-1.0
24365453,MALE,23.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24215241,FEMALE,23.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24453485,MALE,23.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24011001,MALE,39.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24772013,FEMALE,37.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24575285,MALE,24.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24412899,MALE,47.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24670471,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24166093,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24406921,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24486637,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24645719,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24698667,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24781254,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24780637,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24645775,MALE,43.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24248035,FEMALE,57.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24764215,FEMALE,40.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24130225,MALE,53.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24482605,FEMALE,24.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24129413,MALE,39.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24278014,MALE,22.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24466463,MALE,50.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24008148,FEMALE,23.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24319155,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24149797,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24757761,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24597363,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24117163,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24698289,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24728599,FEMALE,26.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24306093,FEMALE,23.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24235743,MALE,23.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24519761,MALE,32.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24136567,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24170139,FEMALE,29.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24240783,MALE,25.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24173625,MALE,28.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24641939,MALE,51.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24192427,MALE,25.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24623179,FEMALE,25.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24552941,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24538353,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
23883587,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24596901,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24465679,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24101567,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24684807,FEMALE,48.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
23906533,FEMALE,43.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24551230,MALE,36.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24520433,MALE,48.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24782177,FEMALE,22.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24285037,MALE,27.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24854305,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24258647,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24609795,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24394480,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24135867,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24768877,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24269203,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24821041,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24590181,FEMALE,24.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
23886933,MALE,27.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24853717,MALE,23.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24384381,FEMALE,46.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24353609,FEMALE,34.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24362457,FEMALE,54.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24760351,MALE,26.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24390023,MALE,25.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24070123,FEMALE,56.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24246397,MALE,24.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24205153,FEMALE,24.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24012821,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24276920,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24119179,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
23920155,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24275251,FEMALE,41.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24487267,FEMALE,39.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24102155,MALE,25.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24425359,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24679095,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24279857,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24138275,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24617999,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24619245,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24192329,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24770137,MALE,23.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24762311,MALE,28.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24748059,MALE,24.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24213539,MALE,24.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24810555,MALE,22.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24577665,MALE,43.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24632701,MALE,28.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24855215,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24411569,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24738203,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24445211,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24591007,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24546487,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24088547,MALE,41.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24311091,MALE,48.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24105949,FEMALE,46.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24245375,MALE,30.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24268979,MALE,31.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24508645,MALE,23.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
23909193,MALE,29.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24543477,FEMALE,39.0,17,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
24835923,MALE,5.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24876173,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24850721,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24741535,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24196245,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24323019,FEMALE,26.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24367469,MALE,28.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24492041,MALE,120.0,17,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
24748003,MALE,23.0,17,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
24385123,MALE,25.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24774085,FEMALE,33.0,17,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
24695391,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24059861,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24865267,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24725659,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24579843,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24592267,MALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
24523583,FEMALE,123.0,17,,mittel,0.0,0.0,0.0,0.0,,-1.0
